17914,SALPK01205,SSPA1158,SSPA_RS06225,SSPA1158,16,5
17930,SALPK03955,actP,SSPA_RS20680,SSPA3798,20,4
17946,SALPK03400,ghrB,SSPA_RS17705,SSPA3265,19,11
17962,SALPK01664,ghrA,SSPA_RS08575,SSPA1596,20,5
17978,SALPK03251,gph,SSPA_RS16945,SSPA3123,20,3
18007,SALPK03904,pgi,SSPA_RS20420,SSPA3747,20,6
18019,SALPK00947,zwf,SSPA_RS04885,SSPA0917,20,7
18047,SALPK03789,pfkA,SSPA_RS19765,SSPA3633,20,15
18065,SALPK03837,fsa,SSPA_RS20015,SSPA3680,20,6
18069,SALPK02384,fadE,SSPA_RS12340,SSPA2284,16,8
18070,SALPK02071,entE,SSPA_RS10735,SSPA1988,19,14
18091,SALPK01665,SSPA1597,SSPA_RS08590,SSPA1597,17,5
18092,SALPK03308,ugpQ,SSPA_RS17230,SSPA3178,20,12
18124,SALPK00841,SSPA0813,SSPA_RS04340,SSPA0813,16,2
18125,SALPK02613,recA,SSPA_RS13630,SSPA2501,20,18
18155,SALPK00840,SSPA0812,SSPA_RS04335,SSPA0812,16,9
18156,SALPK03632,hdfR,SSPA_RS18920,SSPA3481,20,6
18172,SALPK03702,ubiE,SSPA_RS19295,SSPA3549,20,6
18176,SALPK03009,SSPA2887,SSPA_RS15665,SSPA2887,19,4
18178,SALPK00482,accD,SSPA_RS02490,SSPA0462,20,31
18195,SALPK01891,moaE,SSPA_RS09745,SSPA1815,20,11
18222,SALPK03538,SSPA3395,SSPA_RS18395,SSPA3395,15,8
18223,SALPK03044,SSPA2921,SSPA_RS15845,SSPA2921,18,11
18237,SALPK03537,SSPA3394,SSPA_RS18390,SSPA3394,15,9
18264,SALPK03042,gatA,SSPA_RS15835,SSPA2919,18,13
18265,SALPK03536,SSPA3393,SSPA_RS18385,SSPA3393,15,9
18279,SALPK03043,gatB,SSPA_RS15840,SSPA2920,18,17
18295,SALPK02257,phoR,SSPA_RS11665,SSPA2168,20,3
18313,SALPK00646,SSPA0629,SSPA_RS03350,SSPA0629,18,1
18328,SALPK03776,rhaR,SSPA_RS19695,SSPA3620,18,7
18359,SALPK01433,SSPA1375,SSPA_RS07400,SSPA1375,18,7
18360,SALPK01430,lpp,SSPA_RS07385,SSPA1372,17,12
18377,SALPK01324,SSPA1273,SSPA_RS06850,SSPA1273,19,2
18394,SALPK03570,ccmD,SSPA_RS18570,SSPA3423,18,5
18425,SALPK01803,macA,SSPA_RS09310,SSPA1728,18,14
18426,SALPK01802,macB,SSPA_RS09305,SSPA1727,19,3
18440,SALPK03749,SSPA3595,SSPA_RS19555,SSPA3595,16,1
18456,SALPK02317,SSPA2225,SSPA_RS11980,SSPA2225,15,1
18457,SALPK00460,fadJ,SSPA_RS02380,SSPA0440,20,7
18483,SALPK02816,stdB,SSPA_RS14675,SSPA2699,18,3
18499,SALPK00308,asrA,SSPA_RS01580,SSPA0300,20,9
18515,SALPK04258,SSPA4089,SSPA_RS22280,SSPA4089,16,1
18516,SALPK01111,trpCF,SSPA_RS05730,SSPA1071,19,8
18530,SALPK00620,setB,SSPA_RS03220,SSPA0605,20,2
18571,SALPK02108,fimZ,SSPA_RS10930,SSPA2022,17,12
18572,SALPK02114,fimA,SSPA_RS10960,SSPA2028,18,11
18588,SALPK01509,SSPA1449,SSPA_RS07785,SSPA1449,19,2
18603,SALPK03045,gatD,SSPA_RS15850,SSPA2922,19,12
18617,SALPK00223,frr,SSPA_RS01135,SSPA0218,20,29
18632,SALPK03535,SSPA3392,SSPA_RS18380,SSPA3392,15,2
18647,SALPK01054,SSPA1015,SSPA_RS05435,SSPA1015,15,1
18662,SALPK03534,SSPA3391,SSPA_RS18375,SSPA3391,15,2
18677,SALPK03533,SSPA3390,SSPA_RS18370,SSPA3390,15,2
18684,SALPK02463,SSPA2355,SSPA_RS12790,SSPA2355,18,2
18702,SALPK03011,sstT,SSPA_RS15675,SSPA2889,19,3
18719,SALPK01534,SSPA1473,SSPA_RS07925,SSPA1473,17,1
18735,SALPK03766,SSPA3610,SSPA_RS19645,SSPA3610,17,1
18750,SALPK02883,SSPA2767,SSPA_RS15025,SSPA2767,17,1
18767,SALPK02292,SSPA2202,SSPA_RS11845,SSPA2202,17,2
18770,SALPK02450,SSPA2342,SSPA_RS12700,SSPA2342,19,1
18778,SALPK02462,aroF,SSPA_RS12785,SSPA2354,19,10
18812,SALPK01676,rutR,SSPA_RS08650,SSPA1607,19,5
18813,SALPK01209,SSPA1162,SSPA_RS06245,SSPA1162,18,6
18832,SALPK01238,SSPA1191,SSPA_RS06395,SSPA1191,19,4
18834,SALPK00130,SSPA0128,SSPA_RS00670,SSPA0128,19,6
18836,SALPK01022,fadD,SSPA_RS05270,SSPA0985,19,12
18870,SALPK01117,cobO,SSPA_RS05765,SSPA1077,19,10
18871,SALPK00793,pduO,SSPA_RS04075,SSPA0768,19,7
18889,SALPK00136,secA,SSPA_RS00700,SSPA0134,20,69
18909,SALPK04093,ppa,SSPA_RS21420,SSPA3933,20,34
18927,SALPK00107,thiP,SSPA_RS00550,SSPA0105,20,6
18962,SALPK04252,creB,SSPA_RS22250,SSPA4083,18,6
18963,SALPK04253,creC,SSPA_RS22255,SSPA4084,19,4
18979,SALPK03479,waaA,SSPA_RS18100,SSPA3339,20,19
18997,SALPK02642,hypE,SSPA_RS13780,SSPA2530,20,11
19015,SALPK01880,hlyD,SSPA_RS09690,SSPA1804,18,1
19023,SALPK03292,glgX,SSPA_RS17150,SSPA3163,20,11
19041,SALPK01450,SSPA1390,SSPA_RS07485,SSPA1390,19,6
19045,SALPK03086,murA,SSPA_RS16070,SSPA2962,20,22
19063,SALPK03255,aroB,SSPA_RS16965,SSPA3127,20,10
19081,SALPK03094,kdsD,SSPA_RS16110,SSPA2970,20,7
19099,SALPK03842,argC,SSPA_RS20040,SSPA3685,20,4
19117,SALPK00091,pdxA,SSPA_RS00460,SSPA0088,20,9
19135,SALPK02235,thiL,SSPA_RS11560,SSPA2146,20,7
19137,SALPK00415,cysM,SSPA_RS02120,SSPA0400,20,21
19155,SALPK00095,rluA,SSPA_RS00480,SSPA0092,20,4
19157,SALPK03544,uhpA,SSPA_RS18430,SSPA3398,20,3
19175,SALPK04072,SSPA3913,SSPA_RS21310,SSPA3913,20,2
19193,SALPK00137,mutT,SSPA_RS00705,SSPA0135,20,13
19211,SALPK03633,maoP,SSPA_RS18925,SSPA3482,20,6
19229,SALPK02264,ppnP,SSPA_RS11705,SSPA2175,20,5
19254,SALPK00672,SSPA0655,SSPA_RS03475,SSPA0655,19,5
19272,SALPK03528,SSPA3386,SSPA_RS18345,SSPA3386,19,3
19307,SALPK02815,SSPA2698,SSPA_RS14670,SSPA2698,18,1
19308,SALPK02610,csrA,SSPA_RS13615,SSPA2498,20,7
19326,SALPK03293,glgB,SSPA_RS17155,SSPA3164,19,6
19346,SALPK03912,malE,SSPA_RS20460,SSPA3755,20,19
19378,SALPK01990,tcuR,SSPA_RS10285,SSPA1910,19,4
19379,SALPK01496,gdhA,SSPA_RS07720,SSPA1436,19,6
19396,SALPK03519,SSPA3377,SSPA_RS18300,SSPA3377,18,1
19414,SALPK03910,malG,SSPA_RS20450,SSPA3753,20,15
19432,SALPK00010,msyB,SSPA_RS00050,SSPA0009,18,1
19445,SALPK01877,dinG,SSPA_RS09675,SSPA1801,18,2
19478,SALPK00818,SSPA0791,SSPA_RS04200,SSPA0791,18,7
19479,SALPK03668,hemX,SSPA_RS19125,SSPA3516,19,6
19481,SALPK03983,dcuB,SSPA_RS20840,SSPA3826,19,6
19507,SALPK01457,pheT,SSPA_RS07520,SSPA1397,20,12
19513,SALPK01635,SALPK_Chromosome.1643,SALPK_Chromosome.1643,SALPK_Chromosome.1643,17,1
19533,SALPK03061,mtr,SSPA_RS15930,SSPA2937,20,10
19551,SALPK01110,trpB,SSPA_RS05725,SSPA1070,20,12
19569,SALPK01109,trpA,SSPA_RS05720,SSPA1069,20,11
19596,SALPK02892,SSPA2776,SSPA_RS15070,SSPA2776,18,2
19616,SALPK02008,lnt,SSPA_RS10410,SSPA1927,20,9
19636,SALPK03028,tdcC,SSPA_RS15765,SSPA2906,19,7
19653,SALPK01584,SSPA1520,SSPA_RS08175,SSPA1520,19,8
19671,SALPK01861,ldtB,SSPA_RS09595,SSPA1786,20,7
19690,SALPK02239,nrdR,SSPA_RS11580,SSPA2150,19,12
19691,SALPK01192,nifJ,SSPA_RS06150,SSPA1145,19,4
19722,SALPK03577,torR,SSPA_RS18610,SSPA3430,19,8
19723,SALPK03579,torS,SSPA_RS18620,SSPA3432,19,2
19746,SALPK03938,ssb1,SSPA_RS20595,SSPA3781,20,19
19764,SALPK02268,SSPA2179,SSPA_RS11725,SSPA2179,19,5
19784,SALPK00129,murC,SSPA_RS00665,SSPA0127,20,16
19785,SALPK03413,SSPA3276,SSPA_RS17765,SSPA3276,18,1
19803,SALPK03586,dnaA,SSPA_RS18660,SSPA3437,20,45
19821,SALPK03374,bcsC,SSPA_RS17565,SSPA3242,18,1
19836,SALPK00621,fruB,SSPA_RS03225,SSPA0606,20,13
19854,SALPK03687,rarD,SSPA_RS19220,SSPA3534,19,2
19875,SALPK00390,eutT,SSPA_RS01995,SSPA0375,19,7
19893,SALPK00824,SSPA0797,SSPA_RS04230,SSPA0797,19,4
19912,SALPK00825,cobU,SSPA_RS04235,SSPA0798,19,5
19930,SALPK00489,SSPA0469,SSPA_RS02525,SSPA0469,18,2
19949,SALPK02810,rcnR,SSPA_RS14645,SSPA2693,18,4
19950,SALPK03663,SSPA3511,SSPA_RS19080,SSPA3511,20,7
19969,SALPK02988,SSPA2866,SSPA_RS15560,SSPA2866,20,20
19971,SALPK00331,trmG/rlmN,SSPA_RS01695,SSPA0322,20,85
19973,SALPK03108,SSPA2984,SSPA_RS16180,SSPA2984,20,5
19978,SALPK02626,hypF,SSPA_RS13700,SSPA2514,20,9
19987,SALPK03266,hslR,SSPA_RS17020,SSPA3137,20,26
19992,SALPK01713,yccX,SSPA_RS08850,SSPA1641,20,3
19995,SALPK03611,atpH,SSPA_RS18785,SSPA3462,20,13
20013,SALPK00487,SSPA0467,SSPA_RS02515,SSPA0467,18,1
20014,SALPK02258,phoB,SSPA_RS11670,SSPA2169,20,16
20018,SALPK00680,rcnB,SSPA_RS03515,SSPA0663,20,3
20036,SALPK03471,rfaY,SSPA_RS18060,SSPA3331,19,2
20052,SALPK02758,sdaC,SSPA_RS14370,SSPA2639,19,3
20057,SALPK03372,dctA,SSPA_RS17555,SSPA3240,19,7
20091,SALPK02178,acrA,SSPA_RS11280,SSPA2089,20,6
20092,SALPK00377,acrD,SSPA_RS01930,SSPA0363,18,5
20110,SALPK00046,ribF,SSPA_RS00230,SSPA0042,20,7
20112,SALPK01801,cspD,SSPA_RS09300,SSPA1726,20,37
20131,SALPK00678,SSPA0661,SSPA_RS03505,SSPA0661,18,1
20147,SALPK00433,SSPA0418,SSPA_RS02245,SSPA0418,18,1
20165,SALPK02973,tolC,SSPA_RS15480,SSPA2851,20,13
20187,SALPK01121,topA,SSPA_RS05785,SSPA1081,20,51
20209,SALPK03858,nusG,SSPA_RS20165,SSPA3701,20,44
20230,SALPK01480,chbR,SSPA_RS07640,SSPA1420,20,13
20250,SALPK03775,rhaS,SSPA_RS19690,SSPA3619,20,10
20268,SALPK02164,aes,SSPA_RS11210,SSPA2075,18,1
20272,SALPK02189,tesB,SSPA_RS11335,SSPA2100,19,9
20306,SALPK03626,rbsC,SSPA_RS18860,SSPA3476a,19,5
20307,SALPK03625,rbsA,SSPA_RS18855,SSPA3476,19,5
20319,SALPK00631,SALPK_Chromosome.637,SALPK_Chromosome.637,SALPK_Chromosome.637,19,6
20338,SALPK03078,greA,SSPA_RS16025,SSPA2954,20,27
20339,SALPK01510,yeaG,SSPA_RS07790,SSPA1449a,18,4
20342,SALPK00212,dgt,SSPA_RS01080,SSPA0207,20,7
20360,SALPK03585,dnaN,SSPA_RS18655,SSPA3436,20,35
20376,SALPK03972,proP,SSPA_RS20775,SSPA3815,19,18
20394,SALPK01227,patD,SSPA_RS06340,SSPA1179,20,3
20411,SALPK02581,gabP,SSPA_RS13445,SSPA2471,20,4
20430,SALPK01756,kdsB,SSPA_RS09065,SSPA1683,20,21
20448,SALPK02039,cspE,SSPA_RS10570,SSPA1957,20,31
20450,SALPK01988,fldA,SSPA_RS10275,SSPA1908,20,23
20470,SALPK03289,glgP,SSPA_RS17135,SSPA3160,20,8
20488,SALPK03283,malP,SSPA_RS17105,SSPA3154,20,33
20516,SALPK01309,speG,SSPA_RS06765,SSPA1258,20,2
20534,SALPK01374,gloA,SSPA_RS07095,SSPA1318,20,13
20552,SALPK00239,SSPA0234,SSPA_RS01215,SSPA0234,20,7
20572,SALPK03227,kefB,SSPA_RS16825,SSPA3102,19,6
20573,SALPK00086,kefC,SSPA_RS00435,SSPA0082,20,10
20602,SALPK01787,cydD,SSPA_RS09220,SSPA1713,20,5
20621,SALPK01788,cydC,SSPA_RS09225,SSPA1714,20,5
20632,SALPK01341,fumB,SSPA_RS06930,SSPA1288,20,7
20633,SALPK03982,SSPA3825,SSPA_RS20835,SSPA3825,19,4
20639,SALPK01340,fumC,SSPA_RS06925,SSPA1287,20,6
20655,SALPK00660,dld,SSPA_RS03415,SSPA0643,20,4
20674,SALPK03449,lldD,SSPA_RS17950,SSPA3309,20,8
20693,SALPK01195,ldhA,SSPA_RS06170,SSPA1148,20,6
20725,SALPK02609,yqaB,SSPA_RS13590,SSPA2497,19,5
20740,SALPK03390,SSPA3256,SSPA_RS17645,SSPA3256,19,11
20761,SALPK03386,dppF,SSPA_RS17625,SSPA3252,20,5
20780,SALPK03387,dppD,SSPA_RS17630,SSPA3253,19,10
20799,SALPK03388,dppC,SSPA_RS17635,SSPA3254,20,10
20833,SALPK00070,caiD,SSPA_RS00350,SSPA0067,20,7
20853,SALPK03627,rbsB,SSPA_RS18865,SSPA3477,20,11
20872,SALPK03624,rbsD,SSPA_RS18850,SSPA3475,20,6
20891,SALPK03290,glgA,SSPA_RS17140,SSPA3161,19,5
20912,SALPK01014,sdaA,SSPA_RS05230,SSPA0977,20,12
20931,SALPK02759,SSPA2640,SSPA_RS14375,SSPA2640,20,10
20952,SALPK03247,cobA,SSPA_RS16925,SSPA3121,20,15
20956,SALPK03033,garL,SSPA_RS15790,SSPA2911,20,7
20959,SALPK04004,dcuA,SSPA_RS20960,SSPA3845,20,8
20962,SALPK00457,fadL,SSPA_RS02365,SSPA0437,20,13
20978,SALPK03291,glgC,SSPA_RS17145,SSPA3162,19,5
20997,SALPK03713,fadA,SSPA_RS19350,SSPA3559,20,9
21033,SALPK01036,SSPA0999,SSPA_RS05345,SSPA0999,19,5
21034,SALPK00301,SSPA0293,SSPA_RS01545,SSPA0293,20,12
21053,SALPK03876,hemE,SSPA_RS20255,SSPA3719,20,5
21055,SALPK01745,ompF,SSPA_RS09010,SSPA1672,20,71
21092,SALPK01037,dadX,SSPA_RS05350,SSPA1000,19,5
21093,SALPK03930,alr,SSPA_RS20550,SSPA3773,20,3
21112,SALPK02599,proW,SSPA_RS13540,SSPA2488,20,10
21133,SALPK01336,ompS2,SSPA_RS06905,SSPA1283,20,8
21151,SALPK00580,SSPA0561,SSPA_RS02985,SSPA0561,20,18
21170,SALPK03741,ompL,SSPA_RS19515,SSPA3587,20,6
21189,SALPK02884,ansB,SSPA_RS15030,SSPA2768,20,12
21208,SALPK02600,proX,SSPA_RS13545,SSPA2489,20,9
21214,SALPK03732,glnA,SSPA_RS19475,SSPA3578,20,5
21231,SALPK04125,arcC,SSPA_RS21585,SSPA3963,20,6
21248,SALPK01485,nadE,SSPA_RS07665,SSPA1425,20,9
21267,SALPK01810,ltaE,SSPA_RS09345,SSPA1735,20,7
21286,SALPK01455,btuC,SSPA_RS07510,SSPA1395,20,9
21287,SALPK02012,gltL,SSPA_RS10430,SSPA1930,20,3
21288,SALPK02009,SSPA1928,SSPA_RS10415,SSPA1928,19,5
21289,SALPK02011,gltK,SSPA_RS10425,SSPA1929,20,3
21294,SALPK03689,pldA,SSPA_RS19230,SSPA3536,20,14
21313,SALPK00210,btuF,SSPA_RS01070,SSPA0205,20,8
21318,SALPK02069,entA,SSPA_RS10725,SSPA1986,20,5
21337,SALPK03669,hemD,SSPA_RS19130,SSPA3517,20,5
21356,SALPK01870,glnQ,SSPA_RS09640,SSPA1794,20,5
21394,SALPK00170,SSPA0168,SSPA_RS00870,SSPA0168,19,6
21399,SALPK02148,tesA,SSPA_RS11130,SSPA2060,20,7
21403,SALPK01592,thiK,SSPA_RS08215,SSPA1528,20,7
21422,SALPK02831,fldB,SSPA_RS14760,SSPA2715,20,6
21426,SALPK01315,dmsD,SSPA_RS06795,SSPA1264,20,4
21445,SALPK02826,lysS,SSPA_RS14735,SSPA2709,20,17
21481,SALPK03441,mtlD,SSPA_RS17910,SSPA3303,20,11
21482,SALPK02146,SSPA2058,SSPA_RS11120,SSPA2058,19,2
21500,SALPK04009,SSPA3850,SSPA_RS20985,SSPA3850,20,14
21520,SALPK02887,trmB,SSPA_RS15045,SSPA2771,20,36
21539,SALPK03497,spoT,SSPA_RS18190,SSPA3357,20,53
21557,SALPK01735,rlmKL,SSPA_RS08960,SSPA1662,20,27
21558,SALPK00012,dnaK,SSPA_RS00060,SSPA0011,20,124
21575,SALPK03653,rho,SSPA_RS19030,SSPA3501,20,43
21594,SALPK00076,SSPA0073,SSPA_RS00385,SSPA0073,20,10
21612,SALPK01769,SSPA1695,SSPA_RS09130,SSPA1695,20,6
21631,SALPK04245,ettA,SSPA_RS22215,SSPA4076,20,6
21650,SALPK02473,grpE,SSPA_RS12840,SSPA2365,20,22
21651,SALPK01616,flgK,SSPA_RS08335,SSPA1550,19,5
21670,SALPK01628,flgN,SSPA_RS08395,SSPA1562,20,4
21704,SALPK03863,rpoB,SSPA_RS20190,SSPA3706,20,70
21705,SALPK03561,SSPA3415,SSPA_RS18525,SSPA3415,19,1
21710,SALPK01809,poxB,SSPA_RS09340,SSPA1734,20,2
21715,SALPK00653,dusC,SSPA_RS03385,SSPA0636,20,17
21720,SALPK02070,SSPA1987,SSPA_RS10730,SSPA1987,20,17
21739,SALPK03223,fkpA,SSPA_RS16805,SSPA3098,20,7
21758,SALPK00890,uvrC,SSPA_RS04585,SSPA0861,20,45
21777,SALPK04045,rlmB,SSPA_RS21180,SSPA3885,20,17
21796,SALPK04034,tsaE,SSPA_RS21120,SSPA3874,20,13
21833,SALPK00087,folA,SSPA_RS00440,SSPA0084,20,16
21834,SALPK01911,SSPA1833,SSPA_RS09845,SSPA1833,19,1
21843,SALPK01896,yvcK,SSPA_RS09770,SSPA1820,20,32
21879,SALPK03645,ppiC,SSPA_RS18990,SSPA3494,20,14
21880,SALPK02578,lhgO,SSPA_RS13430,SSPA2468,19,3
21899,SALPK02375,frsA,SSPA_RS12295,SSPA2275,20,4
21918,SALPK02204,clpX,SSPA_RS11410,SSPA2115,20,19
21942,SALPK01740,pncB,SSPA_RS08985,SSPA1667,20,9
21960,SALPK02772,csdA,SSPA_RS14440,SSPA2654,20,5
21995,SALPK03490,SSPA3350,SSPA_RS18155,SSPA3350,20,10
21996,SALPK03592,SSPA3443,SSPA_RS18690,SSPA3443,19,1
22015,SALPK00663,SSPA0646,SSPA_RS03430,SSPA0646,20,11
22018,SALPK01612,rluC,SSPA_RS08315,SSPA1547,20,66
22037,SALPK01186,zntB,SSPA_RS06120,SSPA1139,19,2
22041,SALPK03465,rfaD,SSPA_RS18030,SSPA3325,20,38
22045,SALPK00276,era,SSPA_RS01420,SSPA0270,20,10
22064,SALPK01370,SSPA1314,SSPA_RS07075,SSPA1314,19,1
22077,SALPK04233,SSPA4064,SSPA_RS22155,SSPA4064,20,20
22097,SALPK01599,holB,SSPA_RS08250,SSPA1534,20,23
22104,SALPK03356,SSPA3226,SSPA_RS17480,SSPA3226,20,10
22115,SALPK00456,mlaA,SSPA_RS02360,SSPA0436,20,14
22134,SALPK01598,SSPA1533,SSPA_RS08245,SSPA1533,19,1
22155,SALPK01663,SSPA1595,SSPA_RS08570,SSPA1595,19,3
22176,SALPK00572,SSPA0553,SSPA_RS02945,SSPA0553,20,11
22195,SALPK01026,minC,SSPA_RS05290,SSPA0989,20,21
22213,SALPK01719,SSPA1646,SSPA_RS08880,SSPA1646,20,3
22232,SALPK03716,SSPA3562,SSPA_RS19365,SSPA3562,20,3
22251,SALPK03210,rplD,SSPA_RS16735,SSPA3084,20,120
22270,SALPK01662,SSPA1594,SSPA_RS08565,SSPA1594,19,2
22272,SALPK01572,pepT,SSPA_RS08115,SSPA1508,20,10
22273,SALPK03818,hslV,SSPA_RS19910,SSPA3662,20,28
22292,SALPK03753,dtd,SSPA_RS19575,SSPA3598,20,5
22299,SALPK03195,rplR,SSPA_RS16660,SSPA3069,20,24
22300,SALPK02116,ybcJ,SSPA_RS10970,SSPA2030,20,48
22318,SALPK03070,rimP,SSPA_RS15975,SSPA2946,20,4
22335,SALPK00119,mraZ,SSPA_RS00615,SSPA0117,20,5
22352,SALPK01086,hns,SSPA_RS05605,SSPA1046,20,29
22356,SALPK02199,fadM,SSPA_RS11385,SSPA2110,19,1
22375,SALPK00607,SSPA0592,SSPA_RS03155,SSPA0592,20,5
22395,SALPK00957,SSPA0926,SSPA_RS04935,SSPA0926,20,23
22414,SALPK03244,nirB,SSPA_RS16910,SSPA3118,20,9
22433,SALPK00588,napA,SSPA_RS03025,SSPA0569,20,21
22434,SALPK01182,fnr,SSPA_RS06100,SSPA1136,20,86
22435,SALPK01072,narL,SSPA_RS05525,SSPA1032,20,74
22444,SALPK03568,SSPA3421,SSPA_RS18560,SSPA3421,20,4
22463,SALPK02193,SSPA2104,SSPA_RS11355,SSPA2104,19,1
22483,SALPK00145,gspE,SSPA_RS00745,SSPA0143,19,1
22491,SALPK03030,tdcA,SSPA_RS15775,SSPA2908,20,7
22510,SALPK02850,argP,SSPA_RS14860,SSPA2734,20,8
22529,SALPK01511,SSPA1450,SSPA_RS07795,SSPA1450,19,1
22548,SALPK01323,SSPA1272,SSPA_RS06840,SSPA1272,19,1
22551,SALPK02625,norW,SSPA_RS13695,SSPA2513,20,5
22566,SALPK01618,SSPA1552,SSPA_RS08345,SSPA1552,19,1
22569,SALPK01292,marA,SSPA_RS06680,SSPA1241,20,16
22572,SALPK00312,iscR,SSPA_RS01600,SSPA0304,20,16
22593,SALPK03246,nirC,SSPA_RS16920,SSPA3120,20,9
22612,SALPK03571,SSPA3424,SSPA_RS18575,SSPA3424,20,7
22615,SALPK01051,hyaC,SSPA_RS05420,SSPA1013,20,16
22634,SALPK00589,napG,SSPA_RS03030,SSPA0570,20,12
22653,SALPK04077,ytfE,SSPA_RS21335,SSPA3917,20,3
22672,SALPK01631,SSPA1565,SSPA_RS08410,SSPA1565,19,1
22691,SALPK00592,napC,SSPA_RS03045,SSPA0573,20,15
22692,SALPK00593,ccmA,SSPA_RS03050,SSPA0574,20,6
22711,SALPK01372,SSPA1316,SSPA_RS07085,SSPA1316,20,5
22714,SALPK01050,SSPA1012,SSPA_RS05415,SSPA1012,20,13
22733,SALPK00591,napB,SSPA_RS03040,SSPA0572,20,14
22740,SALPK00175,SSPA0173,SSPA_RS00895,SSPA0173,19,3
22759,SALPK01049,hyaE,SSPA_RS05410,SSPA1011,20,4
22778,SALPK03245,nirD,SSPA_RS16915,SSPA3119,20,8
22797,SALPK02794,SSPA2677,SSPA_RS14565,SSPA2677,20,2
22802,SALPK04169,SSPA4001,SSPA_RS21805,SSPA4001,7,2
22807,SALPK01652,ymdB,SSPA_RS08515,SSPA1585,5,1
22813,SALPK00243,SSPA0238,SSPA_RS01235,SSPA0238,20,3
22819,SALPK00242,SSPA0237,SSPA_RS01230,SSPA0237,20,2
22823,SALPK02952,SSPA2831,SSPA_RS15370,SSPA2831,7,1
22831,SALPK00842,SSPA0814,SSPA_RS04345,SSPA0814,13,6
22837,SALPK02102,SALPK_Chromosome.2111,SALPK_Chromosome.2111,SALPK_Chromosome.2111,8,38
22838,SALPK03394,eptB,SSPA_RS17675,SSPA3259a,18,3
22847,SALPK02047,citX,SSPA_RS10615,SSPA1965,19,18
22855,SALPK02822,SSPA2705,SSPA_RS14710,SSPA2705,8,1
22864,SALPK01368,SSPA1312,SSPA_RS07065,SSPA1312,18,3
22870,SALPK01899,uvrB,SSPA_RS09785,SSPA1822,20,31
22878,SALPK02779,recD,SSPA_RS14485,SSPA2661,20,9
22886,SALPK02997,dnaG,SSPA_RS15600,SSPA2875,20,14
22894,SALPK02828,recJ,SSPA_RS14745,SSPA2712,20,19
22902,SALPK03975,eptA,SSPA_RS20795,SSPA3818,19,3
22910,SALPK00123,murE,SSPA_RS00635,SSPA0121,20,19
22918,SALPK02800,lysA,SSPA_RS14595,SSPA2683,20,10
22925,SALPK02003,ubiF,SSPA_RS10385,SSPA1922,20,9
22927,SALPK00861,fliM,SSPA_RS04440,SSPA0833,20,10
22935,SALPK02995,tsaD,SSPA_RS15590,SSPA2873,20,13
22944,SALPK01808,hcr,SSPA_RS09335,SSPA1733,20,8
22952,SALPK02801,SSPA2684,SSPA_RS14600,SSPA2684,20,4
22960,SALPK02045,SSPA1963,SSPA_RS10605,SSPA1963,20,22
22971,SALPK00845,SSPA0817,SSPA_RS04360,SSPA0817,19,4
22979,SALPK00053,SSPA0049,SSPA_RS00265,SSPA0049,18,6
22981,SALPK02042,dpiA,SSPA_RS10585,SSPA1960,19,18
22989,SALPK00583,alkB,SSPA_RS03000,SSPA0564,19,3
22991,SALPK00171,hpt,SSPA_RS00875,SSPA0169,20,9
22999,SALPK00402,eutK,SSPA_RS02055,SSPA0387,18,2
23014,SALPK00873,SSPA0845,SSPA_RS04500,SSPA0845,20,4
23022,SALPK02929,hybG,SSPA_RS15255,SSPA2808,20,10
23029,SALPK01232,SSPA1184,SSPA_RS06365,SSPA1184,20,9
23031,SALPK00269,rpoE,SSPA_RS01385,SSPA0263,20,9
23048,SALPK03526,SSPA3384,SSPA_RS18335,SSPA3384,7,2
23056,SALPK03968,lpxO,SSPA_RS20755,SSPA3811,17,2
23062,SALPK02018,SSPA1936,SSPA_RS10460,SSPA1936,18,4
23075,SALPK00034,SSPA0031,SSPA_RS00170,SSPA0031,16,2
23077,SALPK03452,SSPA3312,SSPA_RS17965,SSPA3312,17,4
23087,SALPK04170,SSPA4002,SSPA_RS21810,SSPA4002,7,1
23100,SALPK03231,SSPA3105,SSPA_RS16845,SSPA3105,19,4
23114,SALPK00536,elaB,SSPA_RS02770,SSPA0516,19,5
23127,SALPK00055,SSPA0051,SSPA_RS00275,SSPA0051,14,4
23128,SALPK03131,SSPA3007,SSPA_RS16300,SSPA3007,13,2
23138,SALPK01705,SSPA1633,SSPA_RS08800,SSPA1633,11,1
23140,SALPK01075,SSPA1035,SSPA_RS05540,SSPA1035,20,25
23153,SALPK01463,SSPA1403,SSPA_RS07555,SSPA1403,13,9
23154,SALPK02078,fepE,SSPA_RS10770,SSPA1995,19,10
23161,SALPK03252,rpe,SSPA_RS16950,SSPA3124,20,16
23173,SALPK02202,hupB,SSPA_RS11400,SSPA2113,20,45
23185,SALPK03710,ubiD,SSPA_RS19335,SSPA3557,20,8
23197,SALPK02447,gloB,SSPA_RS12685,SSPA2339,20,5
23209,SALPK00262,ung,SSPA_RS01350,SSPA0256,20,5
23221,SALPK03877,nfi,SSPA_RS20260,SSPA3720,20,30
23224,SALPK03762,fdxH,SSPA_RS19620,SSPA3607,20,6
23225,SALPK01254,fdnG,SSPA_RS06485,SSPA1206,10,14
23227,SALPK03761,fdoI,SSPA_RS19615,SSPA3606,20,4
23229,SALPK01255,fdxH,SSPA_RS06490,SSPA1207,19,11
