13176,SALNS03759,yicI,SNSL254_RS20065,SNSL254_A4029,-,17,1
13194,SALNS01048,mgsA,SNSL254_RS06350,SNSL254_A1117,see:SNSL254_A1117,20,10
13212,SALNS00391,ddlA,SNSL254_RS03010,SNSL254_A0422,see:SNSL254_A0422,18,5
13233,SALNS04315,dcuS,SNSL254_RS22975,SNSL254_A4650,-,18,4
13234,SALNS00638,dpiB,SNSL254_RS04215,SNSL254_A0680,-,17,8
13259,SALNS01492,SNSL254_A1585,SNSL254_RS08655,SNSL254_A1585,-,19,2
13281,SALNS04314,dcuR,SNSL254_RS22970,SNSL254_A4649,-,20,10
13299,SALNS00639,dpiA,SNSL254_RS04220,SNSL254_A0681,-,19,18
13317,SALNS00935,dmsA,SNSL254_RS05750,SNSL254_A0998,see:SNSL254_A0998,20,20
13335,SALNS02414,fadJ,SNSL254_RS13295,SNSL254_A2577,see:SNSL254_A2577,20,3
13362,SALNS00693,nagB,SNSL254_RS04515,SNSL254_A0743,see:SNSL254_A0743,20,12
13363,SALNS03795,uhpT,SNSL254_RS20245,SNSL254_A4068,see:SNSL254_A4068,18,6
13390,SALNS00405,mak,SNSL254_RS03075,SNSL254_A0436,see:SNSL254_A0436,20,2
13411,SALNS00128,murF,SNSL254_RS01660,SNSL254_A0136,see:SNSL254_A0136,20,11
13436,SALNS01408,ttrB,SNSL254_RS08205,SNSL254_A1498,see:SNSL254_A1498,18,4
13437,SALNS01407,ttrC,SNSL254_RS08200,SNSL254_A1497,see:SNSL254_A1497,20,4
13468,SALNS00503,adk,SNSL254_RS03550,SNSL254_A0539,see:SNSL254_A0539,20,20
13486,SALNS02300,nrdA,SNSL254_RS12735,SNSL254_A2462,see:SNSL254_A2462,20,8
13504,SALNS02301,nrdB,SNSL254_RS12740,SNSL254_A2463,see:SNSL254_A2463,20,5
13522,SALNS01451,grxD,SNSL254_RS08445,SNSL254_A1543,see:SNSL254_A1543,20,14
13539,SALNS02430,glk,SNSL254_RS13375,SNSL254_A2595,see:SNSL254_A2595,20,5
13557,SALNS03950,rhtC,SNSL254_RS21070,SNSL254_A4239,see:SNSL254_A4239,20,3
13575,SALNS01514,SNSL254_A1607,SNSL254_RS08755,SNSL254_A1607,see:SNSL254_A1607,20,14
13593,SALNS02548,SNSL254_A2723,SNSL254_RS14000,SNSL254_A2723,see:SNSL254_A2723,20,12
13611,SALNS01406,ttrA,SNSL254_RS08195,SNSL254_A1496,see:SNSL254_A1496,20,4
13647,SALNS04318,SNSL254_A4653,SNSL254_RS22990,SNSL254_A4653,see:SNSL254_A4653,20,12
13667,SALNS01188,grxB,SNSL254_RS07080,SNSL254_A1262,see:SNSL254_A1262,20,12
13685,SALNS02549,dmsB,SNSL254_RS14005,SNSL254_A2724,see:SNSL254_A2724,20,12
13703,SALNS02100,phsB,SNSL254_RS11710,SNSL254_A2241,see:SNSL254_A2241,20,4
13721,SALNS00487,maa,SNSL254_RS03470,SNSL254_A0522,see:SNSL254_A0522,20,10
13740,SALNS01128,SNSL254_A1199,SNSL254_RS06770,SNSL254_A1199,see:SNSL254_A1199,20,3
13760,SALNS03713,grxC,SNSL254_RS19830,SNSL254_A3982,see:SNSL254_A3982,20,12
13778,SALNS01513,dmsD,SNSL254_RS08750,SNSL254_A1606,-,20,5
13796,SALNS01263,icd,SNSL254_RS07450,SNSL254_A1339,see:SNSL254_A1339,20,11
13815,SALNS00126,ftsI,SNSL254_RS01650,SNSL254_A0134,see:SNSL254_A0134,20,16
13833,SALNS01826,SNSL254_A1939,SNSL254_RS10305,SNSL254_A1939,-,18,1
13854,SALNS03887,viaA,SNSL254_RS20695,SNSL254_A4161,-,20,2
13879,SALNS01394,sufB,SNSL254_RS08130,SNSL254_A1483,-,20,10
13880,SALNS01396,sufD,SNSL254_RS08140,SNSL254_A1485,-,18,10
13908,SALNS01395,sufC,SNSL254_RS08135,SNSL254_A1484,-,20,11
13926,SALNS01398,sufE,SNSL254_RS08150,SNSL254_A1487,-,20,10
13945,SALNS00338,proA,SNSL254_RS02715,SNSL254_A0363,see:SNSL254_A0363,20,7
13965,SALNS03806,emrD,SNSL254_RS20310,SNSL254_A4079,-,18,1
13980,SALNS00137,ftsZ,SNSL254_RS01705,SNSL254_A0145,-,20,19
13997,SALNS00916,cspD,SNSL254_RS05645,SNSL254_A0978,-,20,6
14015,SALNS02289,ada,SNSL254_RS12680,SNSL254_A2449,-,20,4
14043,SALNS01824,ycgR,SNSL254_RS10290,SNSL254_A1936,-,18,2
14044,SALNS02010,fliM,SNSL254_RS11230,SNSL254_A2139,-,20,7
14071,SALNS02295,gyrA,SNSL254_RS12710,SNSL254_A2457,-,20,8
14089,SALNS00013,dnaJ,SNSL254_RS01085,SNSL254_A0014,-,20,9
14102,SALNS03391,mreB,SNSL254_RS18225,SNSL254_A3637,-,20,4
14117,SALNS02016,rcsA,SNSL254_RS11260,SNSL254_A2145,-,20,2
14135,SALNS03817,ibpB,SNSL254_RS20355,SNSL254_A4090,-,20,2
14158,SALNS02004,fliG,SNSL254_RS11200,SNSL254_A2133,-,20,10
14177,SALNS02813,nrdI,SNSL254_RS15295,SNSL254_A3006,-,20,2
14195,SALNS00051,ispH,SNSL254_RS01270,SNSL254_A0053,see:SNSL254_A0053,20,9
14213,SALNS00099,rapA,SNSL254_RS01505,SNSL254_A0102,-,20,6
14232,SALNS02392,accD,SNSL254_RS13185,SNSL254_A2554,see:SNSL254_A2554,20,17
14252,SALNS03663,glyQ,SNSL254_RS19600,SNSL254_A3932,-,20,7
14270,SALNS02605,era,SNSL254_RS14260,SNSL254_A2783,-,20,7
14288,SALNS00173,speE,SNSL254_RS01880,SNSL254_A0182,see:SNSL254_A0182,20,5
14306,SALNS00763,cpoB,SNSL254_RS04855,SNSL254_A0813,-,20,2
14323,SALNS01933,SNSL254_A2058,SNSL254_RS10850,SNSL254_A2058,-,20,4
14341,SALNS00963,mukE,SNSL254_RS05895,SNSL254_A1026,-,20,4
14359,SALNS03347,elbB,SNSL254_RS17985,SNSL254_A3588,-,20,7
14375,SALNS03074,SNSL254_A3295,SNSL254_RS16630,SNSL254_A3295,-,20,4
14390,SALNS02668,rpoE,SNSL254_RS14595,SNSL254_A2850,-,20,9
14407,SALNS03342,ptsN,SNSL254_RS17960,SNSL254_A3583,-,20,8
14425,SALNS00628,rnk,SNSL254_RS04170,SNSL254_A0670,-,20,7
14443,SALNS02518,arsC,SNSL254_RS13845,SNSL254_A2690,-,20,4
14460,SALNS01184,bssS,SNSL254_RS07060,SNSL254_A1258,-,20,3
14478,SALNS03853,mnmE,SNSL254_RS20535,SNSL254_A4127,-,20,10
14503,SALNS03298,SNSL254_A3534,SNSL254_RS17735,SNSL254_A3534,-,18,1
14504,SALNS01869,proQ,SNSL254_RS10530,SNSL254_A1985,-,19,35
14530,SALNS03696,mtlR,SNSL254_RS19755,SNSL254_A3965,-,18,6
14553,SALNS00088,kefC,SNSL254_RS01455,SNSL254_A0091,see:SNSL254_A0091,20,9
14575,SALNS00498,apt,SNSL254_RS03525,SNSL254_A0533,see:SNSL254_A0533,20,5
14593,SALNS04106,SNSL254_A4412,SNSL254_RS21870,SNSL254_A4412,-,18,1
14617,SALNS03210,parE,SNSL254_RS17290,SNSL254_A3439,-,20,2
14618,SALNS01916,yebG,SNSL254_RS10765,SNSL254_A2041,-,18,1
14644,SALNS02812,nrdH,SNSL254_RS15290,SNSL254_A3005,-,20,3
14662,SALNS02454,ptsH,SNSL254_RS13525,SNSL254_A2625,see:SNSL254_A2625,20,69
14681,SALNS04193,iclR,SNSL254_RS22370,SNSL254_A4524,-,20,2
14705,SALNS03671,SNSL254_A3940,SNSL254_RS19630,SNSL254_A3940,-,20,7
14723,SALNS04149,oxyR,SNSL254_RS22075,SNSL254_A4456,-,20,17
14741,SALNS04383,nsrR,SNSL254_RS23345,SNSL254_A4728,-,20,37
14760,SALNS04521,mdtM,SNSL254_RS24005,SNSL254_A4872,-,18,1
14775,SALNS00787,modE,SNSL254_RS05005,SNSL254_A0843,-,20,17
14787,SALNS01745,trpE,SNSL254_RS09915,SNSL254_A1850,see:SNSL254_A1850,20,7
14805,SALNS02411,aroC,SNSL254_RS13275,SNSL254_A2573,see:SNSL254_A2573,20,11
14824,SALNS00677,gltL,SNSL254_RS04405,SNSL254_A0719,see:SNSL254_A0719,20,3
14844,SALNS00678,gltK,SNSL254_RS04410,SNSL254_A0720,see:SNSL254_A0720,20,5
14886,SALNS00764,nadA,SNSL254_RS04890,SNSL254_A0820,see:SNSL254_A0820,20,6
14905,SALNS00462,tig,SNSL254_RS03350,SNSL254_A0496,-,20,16
14924,SALNS00431,ribE,SNSL254_RS03200,SNSL254_A0464,see:SNSL254_A0464,20,1
14942,SALNS02686,clpB,SNSL254_RS14695,SNSL254_A2875,-,20,8
14966,SALNS04115,hslU,SNSL254_RS21910,SNSL254_A4421,-,20,4
14984,SALNS00238,lpxD,SNSL254_RS02180,SNSL254_A0248,see:SNSL254_A0248,20,15
15003,SALNS02705,grpE,SNSL254_RS14790,SNSL254_A2895,-,20,6
15022,SALNS01804,pth,SNSL254_RS10205,SNSL254_A1916,-,20,2
15040,SALNS01360,infC,SNSL254_RS07955,SNSL254_A1445,-,20,2
15059,SALNS04116,hslV,SNSL254_RS21915,SNSL254_A4422,-,20,3
15078,SALNS02279,ccmA,SNSL254_RS12625,SNSL254_A2438,see:SNSL254_A2438,20,7
15097,SALNS00967,SNSL254_A1030,SNSL254_RS05915,SNSL254_A1030,-,20,1
15116,SALNS04563,osmY,SNSL254_RS24220,SNSL254_A4917,-,20,5
15136,SALNS00229,tsf,SNSL254_RS02135,SNSL254_A0239,-,20,5
15152,SALNS03433,rplO,SNSL254_RS18465,SNSL254_A3690,-,20,9
15170,SALNS03738,rpmG,SNSL254_RS19955,SNSL254_A4007,-,20,6
15189,SALNS04583,nadR,SNSL254_RS24315,SNSL254_A4938,see:SNSL254_A4938,20,6
15213,SALNS00409,phoB,SNSL254_RS03100,SNSL254_A0441,-,20,16
15383,SALNS03731,SNSL254_A4000,SNSL254_RS19920,SNSL254_A4000,-,3,1
15386,SALNS03602,SNSL254_A3865,SNSL254_RS19290,SNSL254_A3865,-,5,3
15389,SALNS03603,SNSL254_A3866,SNSL254_RS19295,SNSL254_A3866,-,3,1
15392,SALNS00577,SNSL254_A0616,SNSL254_RS03915,SNSL254_A0616,-,4,1
15479,SALNS01307,SNSL254_A1392,SNSL254_RS07705,SNSL254_A1392,-,17,1
15506,SALNS00729,glf,SNSL254_RS04695,SNSL254_A0779,see:SNSL254_A0779,10,4
15522,SALNS03757,xanP,SNSL254_RS20055,SNSL254_A4027,see:SNSL254_A4027,20,6
15526,SALNS03756,gltS,SNSL254_RS20050,SNSL254_A4026,-,20,1
15542,SALNS03984,polA,SNSL254_RS21270,SNSL254_A4281,-,20,5
15549,SALNS02608,lepA,SNSL254_RS14275,SNSL254_A2787,-,20,7
15781,SALNS04552,SNSL254_A4903,SNSL254_RS24150,SNSL254_A4903,-,15,6
15876,SALNS02103,sbcB,SNSL254_RS11725,SNSL254_A2244,-,20,2
15970,SALNS03480,SNSL254_A3739,SNSL254_RS18700,SNSL254_A3739,see:SNSL254_A3739,20,7
16007,SALNS03438,rpsH,SNSL254_RS18490,SNSL254_A3695,-,20,17
16008,SALNS02625,SNSL254_A2805,SNSL254_RS14365,SNSL254_A2805,-,11,1
16091,SALNS02282,napH,SNSL254_RS12640,SNSL254_A2441,see:SNSL254_A2441,18,12
16117,SALNS00533,allR,SNSL254_RS03690,SNSL254_A0570,-,17,4
16118,SALNS00072,caiC,SNSL254_RS01375,SNSL254_A0075,see:SNSL254_A0075,19,11
16142,SALNS00531,allS,SNSL254_RS03680,SNSL254_A0568,-,16,2
16143,SALNS00543,allC,SNSL254_RS03740,SNSL254_A0580,see:SNSL254_A0580,17,6
16170,SALNS00535,hyi,SNSL254_RS03700,SNSL254_A0572,see:SNSL254_A0572,17,5
16186,SALNS04550,SNSL254_A4901,SNSL254_RS24145,SNSL254_A4901,-,20,2
16211,SALNS00548,SNSL254_A0585,SNSL254_RS03765,SNSL254_A0585,see:SNSL254_A0585,18,5
16212,SALNS03886,asnA,SNSL254_RS20690,SNSL254_A4160,see:SNSL254_A4160,19,5
16243,SALNS02795,gabD,SNSL254_RS15210,SNSL254_A2988,see:SNSL254_A2988,19,5
16244,SALNS02796,gabT,SNSL254_RS15215,SNSL254_A2989,see:SNSL254_A2989,18,5
16269,SALNS02804,stpA,SNSL254_RS15255,SNSL254_A2997,-,19,7
16346,SALNS03270,tdcD,SNSL254_RS17595,SNSL254_A3504,see:SNSL254_A3504,20,12
16356,SALNS04601,SNSL254_A4957,SNSL254_RS24415,SNSL254_A4957,-,20,1
16410,SALNS03165,gss,SNSL254_RS17075,SNSL254_A3392,see:SNSL254_A3392,19,10
16421,SALNS03166,yghU,SNSL254_RS17080,SNSL254_A3393,-,19,2
16433,SALNS04159,tuf,SNSL254_RS22170,SNSL254_A4478,-,20,12
16443,SALNS01612,SNSL254_A1711,SNSL254_RS09265,SNSL254_A1711,-,10,1
16457,SALNS00886,nfsA,SNSL254_RS05490,SNSL254_A0947,-,16,6
16478,SALNS00661,holA,SNSL254_RS04325,SNSL254_A0703,-,20,22
16489,SALNS01363,pheS,SNSL254_RS07970,SNSL254_A1448,see:SNSL254_A1448,20,13
16502,SALNS03940,xerC,SNSL254_RS21020,SNSL254_A4229,-,20,5
16520,SALNS00838,glnH,SNSL254_RS05260,SNSL254_A0894,see:SNSL254_A0894,19,10
16530,SALNS00736,SNSL254_A0786,SNSL254_RS04730,SNSL254_A0786,-,10,1
16540,SALNS00259,metN,SNSL254_RS02285,SNSL254_A0269,see:SNSL254_A0269,20,10
16565,SALNS00285,SNSL254_A0305,SNSL254_RS02455,SNSL254_A0305,-,10,1
16576,SALNS00726,SNSL254_A0776,SNSL254_RS04680,SNSL254_A0776,-,13,3
16589,SALNS00735,SNSL254_A0785,SNSL254_RS04725,SNSL254_A0785,-,12,2
16601,SALNS00733,SNSL254_A0783,SNSL254_RS04715,SNSL254_A0783,-,12,2
16613,SALNS00278,tssH,SNSL254_RS02415,SNSL254_A0298,-,13,2
16629,SALNS03449,rplB,SNSL254_RS18545,SNSL254_A3706,-,20,31
16642,SALNS03446,rpsC,SNSL254_RS18530,SNSL254_A3703,-,20,20
16665,SALNS03441,rplX,SNSL254_RS18505,SNSL254_A3698,-,20,4
16679,SALNS02701,rpsP,SNSL254_RS14765,SNSL254_A2890,-,20,3
16693,SALNS04407,rpsR,SNSL254_RS23475,SNSL254_A4753,-,20,6
16720,SALNS04278,soxR,SNSL254_RS22770,SNSL254_A4611,-,20,5
16743,SALNS04069,SNSL254_A4372,SNSL254_RS21670,SNSL254_A4372,-,11,1
16760,SALNS01603,SNSL254_A1702,SNSL254_RS09220,SNSL254_A1702,-,19,2
16796,SALNS00552,ppiB,SNSL254_RS03785,SNSL254_A0589,-,20,5
16797,SALNS03633,bcsG,SNSL254_RS19440,SNSL254_A3897,see:SNSL254_A3897,18,6
16819,SALNS04353,SNSL254_A4693,SNSL254_RS23170,SNSL254_A4693,-,19,3
16838,SALNS00913,SNSL254_A0975,SNSL254_RS05630,SNSL254_A0975,-,20,5
16851,SALNS04453,treC,SNSL254_RS23690,SNSL254_A4800,see:SNSL254_A4800,16,5
16852,SALNS02455,ptsI,SNSL254_RS13530,SNSL254_A2626,see:SNSL254_A2626,19,65
16860,SALNS00521,cnoX,SNSL254_RS03630,SNSL254_A0558,-,19,1
16877,SALNS01143,wrbA,SNSL254_RS06845,SNSL254_A1214,-,19,2
16891,SALNS02415,fadI,SNSL254_RS13300,SNSL254_A2578,see:SNSL254_A2578,19,3
16910,SALNS03526,malQ,SNSL254_RS18920,SNSL254_A3787,see:SNSL254_A3787,20,9
16911,SALNS03673,SNSL254_A3942,SNSL254_RS19640,SNSL254_A3942,see:SNSL254_A3942,16,10
16931,SALNS04239,malF,SNSL254_RS22580,SNSL254_A4571,see:SNSL254_A4571,20,17
16949,SALNS01964,otsA,SNSL254_RS10995,SNSL254_A2089,see:SNSL254_A2089,20,5
16965,SALNS04243,SNSL254_A4574,SNSL254_RS22595,SNSL254_A4574,see:SNSL254_A4574,20,17
16981,SALNS02456,crr,SNSL254_RS13535,SNSL254_A2627,see:SNSL254_A2627,20,21
16999,SALNS03400,prmA,SNSL254_RS18275,SNSL254_A3646,-,20,3
17015,SALNS02170,SNSL254_A2315,SNSL254_RS12045,SNSL254_A2315,-,16,2
17029,SALNS03528,malT,SNSL254_RS18930,SNSL254_A3789,-,20,23
17048,SALNS00393,SNSL254_A0424,SNSL254_RS03020,SNSL254_A0424,-,19,2
17065,SALNS02209,SNSL254_A2358,SNSL254_RS12250,SNSL254_A2358,-,17,1
17087,SALNS00878,SNSL254_A0938,SNSL254_RS05450,SNSL254_A0938,see:SNSL254_A0938,20,9
17088,SALNS01573,nhaC,SNSL254_RS09060,SNSL254_A1670,see:SNSL254_A1670,14,8
17110,SALNS01790,chaA,SNSL254_RS10145,SNSL254_A1902,see:SNSL254_A1902,20,12
17132,SALNS03409,SNSL254_A3655,SNSL254_RS18310,SNSL254_A3655,see:SNSL254_A3655,17,8
17133,SALNS03410,SNSL254_A3656,SNSL254_RS18315,SNSL254_A3656,see:SNSL254_A3656,18,7
17157,SALNS01574,SNSL254_A1671,SNSL254_RS09065,SNSL254_A1671,see:SNSL254_A1671,18,6
17187,SALNS01965,otsB,SNSL254_RS11000,SNSL254_A2090,see:SNSL254_A2090,20,7
17205,SALNS04242,malK,SNSL254_RS22590,SNSL254_A4573,see:SNSL254_A4573,20,13
17229,SALNS01333,astB,SNSL254_RS07825,SNSL254_A1418,see:SNSL254_A1418,18,4
17230,SALNS01331,astA,SNSL254_RS07815,SNSL254_A1416,see:SNSL254_A1416,17,4
17256,SALNS04187,metA,SNSL254_RS22345,SNSL254_A4518,see:SNSL254_A4518,20,5
17272,SALNS00225,dapD,SNSL254_RS02115,SNSL254_A0234,see:SNSL254_A0234,20,4
17294,SALNS00461,bolA,SNSL254_RS03345,SNSL254_A0495,-,18,10
17295,SALNS03639,dppB,SNSL254_RS19475,SNSL254_A3905,see:SNSL254_A3905,19,10
17343,SALNS03188,metC,SNSL254_RS17185,SNSL254_A3415,see:SNSL254_A3415,20,10
17360,SALNS04125,metB,SNSL254_RS21955,SNSL254_A4431,see:SNSL254_A4431,20,8
17380,SALNS00641,pagP,SNSL254_RS04230,SNSL254_A0683,see:SNSL254_A0683,19,14
17381,SALNS00334,phoE,SNSL254_RS02705,SNSL254_A0360,see:SNSL254_A0360,18,9
17402,SALNS04372,nnr,SNSL254_RS23290,SNSL254_A4716,-,19,1
17432,SALNS03873,atpG,SNSL254_RS20635,SNSL254_A4147,see:SNSL254_A4147,20,16
17461,SALNS03703,lldR,SNSL254_RS19785,SNSL254_A3972,-,19,4
17462,SALNS03702,lldP,SNSL254_RS19780,SNSL254_A3971,see:SNSL254_A3971,19,9
17489,SALNS03824,ccmE,SNSL254_RS20390,SNSL254_A4098,-,19,5
17499,SALNS03767,SNSL254_A4039,SNSL254_RS20105,SNSL254_A4039,-,18,7
17503,SALNS00711,speF,SNSL254_RS04600,SNSL254_A0761,see:SNSL254_A0761,19,6
17555,SALNS03139,SNSL254_A3365,SNSL254_RS16950,SNSL254_A3365,-,8,1
17565,SALNS03268,tdcG,SNSL254_RS17585,SNSL254_A3502,see:SNSL254_A3502,19,9
17591,SALNS03768,SNSL254_A4040,SNSL254_RS20110,SNSL254_A4040,-,16,1
17601,SALNS04505,SNSL254_A4856,SNSL254_RS23930,SNSL254_A4856,-,18,1
17640,SALNS01760,SNSL254_A1865,SNSL254_RS09990,SNSL254_A1865,-,20,1
17652,SALNS01984,sdiA,SNSL254_RS11105,SNSL254_A2112,-,20,6
17672,SALNS02775,hin,SNSL254_RS15110,SNSL254_A2967,-,12,1
17697,SALNS02033,SNSL254_A2164,SNSL254_RS11340,SNSL254_A2164,-,14,1
17713,SALNS01635,SNSL254_A1734,SNSL254_RS09385,SNSL254_A1734,see:SNSL254_A1734,16,5
17730,SALNS04286,actP,SNSL254_RS22805,SNSL254_A4619,see:SNSL254_A4619,20,4
17746,SALNS03656,ghrB,SNSL254_RS19570,SNSL254_A3925,see:SNSL254_A3925,19,10
17762,SALNS01157,ghrA,SNSL254_RS06930,SNSL254_A1230,see:SNSL254_A1230,20,5
17778,SALNS03493,gph,SNSL254_RS18765,SNSL254_A3754,see:SNSL254_A3754,20,3
17889,SALNS01155,SNSL254_A1228,SNSL254_RS06915,SNSL254_A1228,see:SNSL254_A1228,17,5
17890,SALNS03559,ugpQ,SNSL254_RS19080,SNSL254_A3822,see:SNSL254_A3822,20,12
17914,SALNS02031,SNSL254_A2162,SNSL254_RS11330,SNSL254_A2162,-,16,2
17915,SALNS02832,recA,SNSL254_RS15410,SNSL254_A3031,-,20,5
17945,SALNS02032,umuD,SNSL254_RS11335,SNSL254_A2163,-,16,9
17946,SALNS03898,hdfR,SNSL254_RS20780,SNSL254_A4180,-,20,6
17971,SALNS03960,ubiE,SNSL254_RS21125,SNSL254_A4250,see:SNSL254_A4250,20,4
17994,SALNS00813,moaE,SNSL254_RS05140,SNSL254_A0869,-,20,9
18014,SALNS03792,SNSL254_A4065,SNSL254_RS20230,SNSL254_A4065,see:SNSL254_A4065,15,8
18015,SALNS03282,SNSL254_A3518,SNSL254_RS17655,SNSL254_A3518,see:SNSL254_A3518,18,11
18037,SALNS03791,SNSL254_A4064,SNSL254_RS20225,SNSL254_A4064,see:SNSL254_A4064,15,9
18056,SALNS03280,gatA,SNSL254_RS17645,SNSL254_A3516,see:SNSL254_A3516,18,11
18057,SALNS03790,SNSL254_A4063,SNSL254_RS20220,SNSL254_A4063,see:SNSL254_A4063,15,9
18079,SALNS03281,gatB,SNSL254_RS17650,SNSL254_A3517,see:SNSL254_A3517,18,12
18095,SALNS00410,phoR,SNSL254_RS03105,SNSL254_A0442,-,20,2
18112,SALNS02221,SNSL254_A2371,SNSL254_RS12305,SNSL254_A2371,-,18,1
18127,SALNS04031,rhaR,SNSL254_RS21505,SNSL254_A4332,-,18,7
18151,SALNS01399,SNSL254_A1488,SNSL254_RS08155,SNSL254_A1488,see:SNSL254_A1488,18,6
18152,SALNS01401,lpp,SNSL254_RS08165,SNSL254_A1490,see:SNSL254_A1490,17,14
18176,SALNS01501,SNSL254_A1594,SNSL254_RS08695,SNSL254_A1594,-,19,2
18193,SALNS03825,ccmD,SNSL254_RS20395,SNSL254_A4099,-,18,5
18216,SALNS00914,macA,SNSL254_RS05635,SNSL254_A0976,-,18,11
18217,SALNS00915,macB,SNSL254_RS05640,SNSL254_A0977,-,19,3
18242,SALNS04003,SNSL254_A4302,SNSL254_RS21365,SNSL254_A4302,-,16,1
18258,SALNS03726,waaZ,SNSL254_RS19895,SNSL254_A3995,see:SNSL254_A3995,18,4
18268,SALNS03042,stdB,SNSL254_RS16475,SNSL254_A3261,-,18,3
18284,SALNS02572,asrA,SNSL254_RS14100,SNSL254_A2748,see:SNSL254_A2748,20,9
18300,SALNS04597,SNSL254_A4952,SNSL254_RS24385,SNSL254_A4952,-,16,1
18314,SALNS02251,setB,SNSL254_RS12435,SNSL254_A2401,-,20,2
18327,SALNS03793,SNSL254_A4066,SNSL254_RS20235,SNSL254_A4066,-,14,1
18347,SALNS00565,fimZ,SNSL254_RS03850,SNSL254_A0602,-,17,11
18348,SALNS00559,fimA,SNSL254_RS03820,SNSL254_A0596,-,18,11
18372,SALNS01312,SNSL254_A1397,SNSL254_RS07725,SNSL254_A1397,-,19,2
18387,SALNS03283,gatD,SNSL254_RS17660,SNSL254_A3519,see:SNSL254_A3519,19,12
18401,SALNS00231,frr,SNSL254_RS02145,SNSL254_A0241,-,20,28
18416,SALNS03789,SNSL254_A4062,SNSL254_RS20215,SNSL254_A4062,-,15,2
18431,SALNS01810,SNSL254_A1922,SNSL254_RS10225,SNSL254_A1922,-,15,1
18446,SALNS03788,SNSL254_A4061,SNSL254_RS20210,SNSL254_A4061,-,15,2
18461,SALNS03787,SNSL254_A4060,SNSL254_RS20205,SNSL254_A4060,-,15,2
18475,SALNS02696,SNSL254_A2885,SNSL254_RS14740,SNSL254_A2885,-,18,2
18486,SALNS03254,sstT,SNSL254_RS17510,SNSL254_A3486,see:SNSL254_A3486,19,3
18503,SALNS01285,SNSL254_A1366,SNSL254_RS07590,SNSL254_A1366,-,17,1
18520,SALNS04020,SNSL254_A4321,SNSL254_RS21455,SNSL254_A4321,-,17,1
18534,SALNS03126,SNSL254_A3352,SNSL254_RS16895,SNSL254_A3352,-,17,1
18551,SALNS00373,SNSL254_A0403,SNSL254_RS02925,SNSL254_A0403,-,17,2
18569,SALNS02694,aroF,SNSL254_RS14735,SNSL254_A2883,see:SNSL254_A2883,19,10
18587,SALNS01145,rutR,SNSL254_RS06855,SNSL254_A1216,-,19,5
18588,SALNS01631,SNSL254_A1730,SNSL254_RS09365,SNSL254_A1730,-,18,5
18616,SALNS01602,SNSL254_A1701,SNSL254_RS09215,SNSL254_A1701,-,19,3
18645,SALNS01741,cobO,SNSL254_RS09895,SNSL254_A1845,see:SNSL254_A1845,19,10
18646,SALNS02086,pduO,SNSL254_RS11640,SNSL254_A2227,see:SNSL254_A2227,19,7
18673,SALNS00139,secA,SNSL254_RS01720,SNSL254_A0148,-,20,18
18692,SALNS04432,ppa,SNSL254_RS23590,SNSL254_A4779,see:SNSL254_A4779,20,12
18711,SALNS00110,thiP,SNSL254_RS01570,SNSL254_A0114,see:SNSL254_A0114,20,6
18737,SALNS04591,creB,SNSL254_RS24355,SNSL254_A4946,-,18,6
18738,SALNS04592,creC,SNSL254_RS24360,SNSL254_A4947,-,19,1
18763,SALNS03735,waaA,SNSL254_RS19940,SNSL254_A4004,see:SNSL254_A4004,20,4
18781,SALNS02864,hypE,SNSL254_RS15560,SNSL254_A3063,-,20,9
18799,SALNS00825,hlyD,SNSL254_RS05200,SNSL254_A0881,-,18,1
18825,SALNS01371,SNSL254_A1456,SNSL254_RS08010,SNSL254_A1456,-,19,6
18847,SALNS03497,aroB,SNSL254_RS18785,SNSL254_A3758,see:SNSL254_A3758,20,8
18865,SALNS03335,kdsD,SNSL254_RS17925,SNSL254_A3576,see:SNSL254_A3576,20,7
18883,SALNS04146,argC,SNSL254_RS22060,SNSL254_A4452,see:SNSL254_A4452,20,4
18901,SALNS00093,pdxA,SNSL254_RS01480,SNSL254_A0096,see:SNSL254_A0096,20,9
18919,SALNS00433,thiL,SNSL254_RS03210,SNSL254_A0466,see:SNSL254_A0466,20,7
18939,SALNS00098,rluA,SNSL254_RS01500,SNSL254_A0101,-,20,4
18959,SALNS04410,SNSL254_A4756,SNSL254_RS23490,SNSL254_A4756,-,20,2
18977,SALNS00140,mutT,SNSL254_RS01725,SNSL254_A0149,see:SNSL254_A0149,20,13
18995,SALNS03899,maoP,SNSL254_RS20785,SNSL254_A4181,-,20,6
19013,SALNS00403,ppnP,SNSL254_RS03065,SNSL254_A0434,-,20,5
19038,SALNS02196,SNSL254_A2345,SNSL254_RS12180,SNSL254_A2345,-,19,5
19056,SALNS03781,SNSL254_A4053,SNSL254_RS20170,SNSL254_A4053,-,19,3
19082,SALNS03041,SNSL254_A3260,SNSL254_RS16470,SNSL254_A3260,-,18,1
19083,SALNS02829,csrA,SNSL254_RS15395,SNSL254_A3028,-,20,5
19110,SALNS03544,glgB,SNSL254_RS19010,SNSL254_A3805,see:SNSL254_A3805,19,6
19130,SALNS04241,malE,SNSL254_RS22585,SNSL254_A4572,see:SNSL254_A4572,20,19
19154,SALNS01325,gdhA,SNSL254_RS07790,SNSL254_A1410,-,19,5
