7039,Q8Z943,t2556,t2556,10,2
7042,Q8Z3V6,tktA,t2996,11,6
7043,Q9L6T1,ilvM,t3396,11,6
7049,Q8Z4N6,sseA,t0323,8,1
7062,Q8Z3W0,t2990,t2990,11,1
7071,Q8Z890,bioD,t2090,11,4
7076,Q8Z4M6,asrB,t0307,11,2
7128,Q8XFS1,cspD,t1990,11,4
7131,Q8Z8K2,ybdO,t2262,9,1
7164,Q8Z7D2,acnA,t1625,11,12
7172,Q83SY9,t2650,t2650,1,1
7176,Q8Z6H7,pfkB,t1206,11,7
7180,Q8Z4P4,hisS,t0334,11,5
7185,P0A192,livF,t3962,1,1
7192,Q8XF65,t4581,t4581,11,1
7195,Q8Z205,aroB,t4020,11,6
7197,Q8Z8U2,t2394,t2394,11,1
7208,Q8Z1Q4,t4188,t4188,5,2
7236,Q8Z387,t3378,t3378,11,3
7238,Q8Z1T6,plsB,t4141,11,8
7251,P0A2K4,gltX,t0442,11,2
7260,Q8Z8I1,dacA,t2230,11,2
7285,Q8Z8A1,ybhC,t2101,10,1
7309,P0A1S1,ihfA,t1220,11,8
7325,Q8Z5N1,cbiH,t0847,11,2
7328,Q8XFL1,exuT,t3055,11,4
7329,Q8Z3J7,t3175,t3175,4,5
7333,Q8Z2V9,sodA,t3564,11,9
7353,Q8Z7E8,oppD,t1655,2,3
7360,Q8Z683,t1069,t1069,21,5
7363,Q8Z4I3,recN,t2638,11,3
7369,Q8Z0V5,t4593,t4593,11,13
7377,Q8Z7X0,t1908,t1908,4,1
7383,Q8Z816,cydD,t1977,9,1
7387,Q8Z9F5,ampD,t0152,11,5
7397,Q8XG94,t1040,t1040,6,1
7407,P0A188,aroP,t0156,11,15
7408,Q83T06,citE,t2245,1,6
7411,Q8Z4A8,sitD,t2766,11,4
7424,Q8Z5S0,STY2177,STY2177,11,2
7433,Q8Z6Q7,t1323,t1323,9,1
7460,P59765,t1080,t1080,11,2
7461,P60801,pdxB,t0494,11,2
7463,O08430,aphA,t4155,11,5
7486,Q8Z3E7,t3263,t3263,11,1
7493,P58652,cobC,t2224,6,2
7507,Q8Z2S3,glnG,t3616,11,1
7522,Q8Z332,hydH,t3458,10,2
7533,Q9RPM6,sopE,t4303,16,2
7540,Q8Z4K1,rseA,t0271,11,6
7544,Q8Z5X5,yebF,t0996,11,2
7554,Q8Z5F8,t0746,t0746,10,2
7576,Q9XDS3,tcfB,t2549,4,2
7594,Q8Z1D1,t4340,t4340,1,1
7605,P0A2Q1,t3449,t3449,11,5
7614,Q8Z4L9,yfhA,t0293,11,4
7620,Q8Z522,t0530,t0530,11,1
7630,Q8XFJ9,ttdA,t3270,11,2
7655,Q8Z445,barA,t2867,11,1
7686,Q8Z8P8,purE,t2327,11,3
7693,Q8Z4X0,xapR,t0437,10,3
7699,Q8Z4Y3,pgtA,t0462,10,1
7705,Q8Z7W8,t1906,t1906,8,1
7711,Q8Z2P5,pstS,t3666,11,3
7719,Q8XGY6,t3234,t3234,11,1
7737,Q8Z3L2,t3152,t3152,11,1
7749,Q8Z2E8,t3822,t3822,11,5
7769,Q8Z9G5,lpxC,t0138,11,7
7773,Q8Z282,yhjE,t3908,11,2
7776,Q8Z7Y9,pncB,t1930,11,6
7785,Q8Z6Z1,speG,t1423,11,3
7792,Q8Z4J5,t0260,t0260,11,1
7805,Q8Z534,yfbB,t0555,11,1
7814,Q8Z5C9,thiD,t0710,11,5
7821,Q8XEU5,dmsC,t1968,10,12
7862,Q8XG37,nuoJ,t0544,11,16
7878,Q8Z6X8,t1409,t1409,12,11
7907,Q8Z811,t1967,t1967,2,4
7912,Q8XFP9,hyaD,t1087,11,15
7929,Q8Z462,t2844,t2844,9,2
7935,Q8Z7S1,t1851,t1851,11,7
7947,Q8Z4T6,eutD,t0393,11,3
7948,Q8Z4N0,t0313,t0313,11,9
7954,Q8Z9D2,panB,t0183,11,6
7960,Q56052,invE,t2799,8,2
7962,P0A288,prfA,t1100,11,2
7978,Q8Z200,nirC,t4029,11,7
8004,Q8Z519,t0524,t0524,11,5
8007,Q8Z5N9,cobT,t0858,11,6
8013,Q8XF46,deoA,t4611,11,7
8015,Q8Z4C1,hycI,t2747,11,2
8018,Q935E2,HCM2.0020c,HCM2.0020c,21,1
8020,Q8XG38,yhdV,t3305,2,1
8024,Q8Z3U9,pilT,t3011,11,1
8050,Q8XGA7,ybfM,t2188,10,1
8053,Q8Z516,t0520,t0520,11,1
8054,P0A2T0,rhaS,t3571,11,12
8056,Q8XFI0,phoU,t3670,9,1
8084,Q8Z0V7,t4591,t4591,11,1
8100,Q8XGJ8,t1329,t1329,11,3
8103,Q8Z2V3,rhaA,t3573,11,6
8114,Q8Z651,t1014,t1014,10,2
8133,Q8XG47,t3187,t3187,11,1
8182,P67271,t2165,t2165,11,1
8201,P65360,minC,t1063,11,20
8206,Q8XGM2,yihD,t3625,11,3
8215,Q83T68,yojN,t0596,1,1
8222,Q8Z4J0,t2619,t2619,11,5
8223,Q8Z6S2,t1344,t1344,10,3
8229,Q8XGC3,nhaR,t0042,11,3
8238,Q8XGK5,ybaJ,t2386,11,5
8260,Q8Z3L9,t3138,t3138,11,4
8262,Q8Z2X0,t3551,t3551,4,2
8278,P0A1G8,dnaJ,t0013,11,5
8301,Q8Z3C7,yigZ,t3313,10,1
8308,Q8Z8Y1,queA,t2459,11,1
8323,Q8Z879,t2070,t2070,8,1
8331,Q8XGY4,yfhC,t0289,11,1
8377,Q8Z4U3,eutC,t0401,10,25
8386,Q8Z138,nrdG,t4485,11,7
8397,Q8Z5N6,cbiP,t0855,11,4
8400,Q8XFY2,nuoA,t0536,11,16
8414,Q8Z422,t2899,t2899,7,3
8416,Q8XFC3,t1305,t1305,11,6
8427,Q83T12,ulaA,t2012,1,1
8430,Q8Z3J3,gatC,t3180,19,6
8431,Q8Z8A4,modC,t2104,9,1
8439,P66031,ribA,t1624,11,2
8451,Q8Z226,malP,t3992,11,7
8455,P0A2P7,xerD,t2962,11,1
8457,Q8Z2B4,glyQ,t3863,11,7
8475,Q8Z5C8,t0709,t0709,11,2
8477,Q8Z6K4,t1249,t1249,2,1
8492,Q8Z6L0,spiC,t1261,8,1
8499,Q8Z3I0,pnp,t3200,7,8
8521,Q8Z473,truD,t2829,11,2
8524,Q8XEJ8,gcvA,t2890,11,8
8535,Q8Z1Y3,yheN,t4054,11,2
8545,Q8Z5M1,pduD,t0833,11,9
8557,P0A2B6,rimM,t2630,11,5
8558,Q8Z544,t0568,t0568,11,5
8561,Q8Z6A5,t1109,t1109,2,1
8567,Q8Z771,t1539,t1539,10,2
8576,P0A2F1,rpoE,t0270,11,13
8587,Q8Z2C1,malS,t3855,19,12
8602,Q8Z1T0,qor,t4151,11,1
8630,Q8Z5C1,yehT,t0697,11,2
8650,Q8Z499,prgH,t2776,11,3
8678,P0A258,plsC,t3094,11,11
8679,Q8Z872,ybiP,t2053,6,2
8681,Q8Z8F1,STY0736,STY0736,11,4
8684,Q8Z5V1,cheR,t0959,11,10
8719,Q8Z733,narY,t1489,11,12
8736,Q8Z1Y4,fkpA,t4052,11,1
8794,P0A2A4,rplA,t3477,11,3
8800,Q8Z9D3,panC,t0182,11,8
8812,P63344,hflB,t3213,11,3
8816,Q8Z8S4,copA,t2362,11,3
8828,Q8Z8T9,maA,t2388,11,5
8851,P65227,thrB,t0003,11,3
8865,Q8XF17,smpA,t2639,11,5
8870,Q8Z3A4,cyaY,t3354,11,2
8873,Q8Z1G6,t4295,t4295,1,2
8883,Q8Z657,t1022,t1022,10,3
8897,Q8Z4G8,virK,t2675,11,2
8899,Q8Z4B8,hycE,t2751,11,20
8901,P67219,t3206,t3206,11,1
8904,Q8Z3V8,t2993,t2993,9,1
8907,Q8Z8Y5,sbcD,t2468,11,4
8909,Q8Z3U8,t3012,t3012,11,1
8957,P0A284,crr,t0424,11,29
8965,Q8Z202,gph,t4025,11,8
8969,Q8Z6I4,pheT,t1219,11,6
8975,Q8Z3H9,truB,t3202,11,1
9003,Q8Z308,argE,t3504,11,6
9048,P0A2N7,t0429,t0429,11,2
9090,Q8Z7D3,cysB,t1626,11,15
9098,Q8Z1S5,t4163,t4163,4,1
9101,Q8Z0S9,sthD,t4631,11,3
9110,Q8Z4R6,t0367,t0367,1,1
9164,Q8Z2E0,mtlD,t3833,11,4
9170,Q8Z2D0,sgbH,t3844,11,5
9179,Q8Z728,sfcA,t1481,11,2
9195,Q8XEY9,proS,t0245,11,6
9197,Q8Z9R3,mogA,t0008,12,5
9208,Q8Z7Q5,hpaC,t1821,11,3
9212,Q8XGR3,t3894,t3894,8,1
9236,Q8Z5A4,mglB,t0665,10,6
9241,Q8Z3M5,dnaG,t3130,11,3
9258,Q8Z597,cirA,t0656,11,7
9277,Q8XGP0,btuE,t1222,11,1
9279,Q8XF58,accC,t3295,11,12
9291,Q8XFQ6,t3942,t3942,11,6
9302,Q8Z5I0,rfbD,t0776,10,2
9309,Q8Z883,ybhO,t2076,11,8
9312,P0A1J2,flgE,STY1216;t1743,16,4
9317,Q8Z4F6,STY2913,STY2913,11,2
9318,Q8Z937,fadE,t2541,7,12
9322,Q8Z9N9,t0037,t0037,26,4
9333,Q8Z7L3,dinI,t1758,11,2
9370,Q8Z431,fucA,t2882,11,4
9382,Q8Z7H9,t1700,t1700,11,2
9425,Q8Z322,thiG,t3471,11,10
9428,Q8Z2B5,t3862,t3862,2,1
9437,Q8Z5J3,gnd,t0792,11,3
9462,Q8Z5L2,pduQ,t0822,11,1
9487,Q83T38,ssrA,t1260,1,1
9505,Q8XFL3,t2166,t2166,11,1
9506,Q8Z458,cysJ,t2849,11,6
9548,Q8Z3Z9,kduI,t2928,11,1
9550,Q8Z5F9,yegD,t0747,10,1
9576,Q8XFI5,t0620,t0620,5,3
9589,Q8Z444,t2868,t2868,17,10
9591,Q8XGC7,hyaE,t1453,8,1
9609,P63799,cls,t1651,11,8
9613,Q8XGH1,t0533,t0533,10,1
9615,Q8Z6M6,STY1709,STY1709;t1279,10,1
9634,Q8Z334,purD,t3456,11,9
9638,Q8Z5K5,phsC,t0811,11,3
9642,Q7AN86,STY0923,STY0923,11,6
9645,Q8Z4A3,orgA,t2772,9,3
9654,Q8Z5N0,cbiG,t0846,11,2
9670,Q8Z9H2,murF,t0128,11,12
9692,Q8Z215,yhgE,t4007,10,1
9720,Q8Z7I9,t1714,t1714,11,2
9738,Q8Z9A1,lpxB,t0230,11,6
9771,Q8Z222,t3996,t3996,11,1
9778,Q8XF76,focA,t1960,11,5
9792,Q8XGG1,t1345,t1345,2,1
9802,Q8XG46,ybcJ,t2322,10,1
9804,Q8Z393,rffA,t3372,11,3
9808,Q8Z1U2,malF,t4134,11,11
9810,P0A260,plsX,t1728,11,4
9824,Q8Z5U3,otsB,t0948,11,8
9836,Q9L435,t1641,t1641,10,2
9841,Q8Z867,ybiY,t2045,11,4
9846,P66039,ribH,t2446,11,2
9853,Q8Z8L3,fepB,t2274,11,7
9864,Q8Z0W3,cstA,t4582,11,2
9875,P0A2I4,gyrB,t3684,11,4
9886,P0A7K1,rplK,t3478,11,5
9891,Q8Z417,recC,t2904,11,2
9897,Q8Z5J4,ugd,t0793,11,4
9903,Q8XGN7,nuoB,t0537,11,17
9914,P0A1K2,fliJ,STY2181;t0904,12,4
9919,Q8Z276,t3915,t3915,11,3
9920,Q8Z7W7,t1905,t1905,7,1
9925,Q8XGK2,hycF,t2750,11,14
9941,Q8Z6L9,sscB,t1271,11,1
9943,Q8Z3N1,glnE,t3121,11,1
9947,Q8Z5B8,yehW,t0693,11,2
9958,Q8Z9C9,staE,t0186,1,1
9962,P0A2D8,tyrR,t1588,11,11
9970,Q8Z3G6,t3232,t3232,11,2
9974,Q8Z3X7,recJ,t2960,10,1
9979,Q8Z701,t1438,t1438,10,2
9990,P58587,t2086,t2086,11,7
9991,Q8Z150,msrA,t4462,11,5
9996,P96056,iroB,t2668,11,1
9998,Q8Z201,cysG,t4028,11,11
10000,P0A9Z0,cspC,t1041,11,5
10028,Q8Z5K4,phsA,t0809,10,3
10031,Q8Z8Y2,malZ,t2462,19,10
10037,Q8Z503,purF,t0502,11,2
10043,Q8Z4U7,t0406,t0406,6,1
10053,Q8Z6F4,selD,t1176,11,1
10068,Q8Z9D8,yadF,t0176,12,7
10089,Q83SU3,t3727,t3727,1,2
10093,Q8Z6G6,nadE,t1189,11,3
10098,Q8Z842,t2015,t2015,11,1
10123,Q8Z4B2,fhlA,t2761,11,21
10131,Q8Z7L6,htrB,t1765,11,2
10169,Q8XGE0,cutA,t4375,11,1
10182,Q8Z731,narU,t1487,11,2
10183,Q8Z7W9,t1907,t1907,1,1
10187,Q8Z9L9,dapB,t0066,12,3
10205,Q8XEL2,galU,t1663,10,2
10212,Q8XFG1,fur,STY0731;t2182,16,104
10219,Q8Z3F9,t3244,t3244,11,5
10239,Q8Z2K7,uhpA,t3728,11,4
10245,Q8Z3G4,t3235,t3235,11,2
10267,P66644,rpsI,t3260,11,5
10271,Q8Z5I9,rfbN,t0788,9,7
10277,Q8Z234,glgX,t3983,11,11
10279,P69342,invF,t2801,11,49
10281,Q8Z7F5,t1669,t1669,18,3
10299,Q8XF75,sdhD,t2143,10,9
10306,Q8Z3B5,pldB,t3336,11,18
10322,P67614,aat,t1979,11,3
10325,Q8Z5J1,rfbK,t0790,10,4
10329,P0A2P3,trpS,t4024,11,5
10339,Q8Z267,t3928,t3928,11,2
10362,Q8Z4A7,sprB,t2768,11,6
10369,Q8XGX4,atpD,t3654,11,14
10370,Q8Z4N3,yfhI,t0320,11,4
10374,Q8Z2J1,mgtB,t3755,21,9
10385,Q8Z0U3,deoC,t4610,11,9
10482,Q8Z6R7,tus,t1338,11,1
10496,P66747,ruvA,t0982,11,2
10503,Q8Z3Z8,yqeF,t2929,11,1
10508,Q8Z9C6,staB,t0189,4,1
10586,Q8Z2B7,STY4138,STY4138,11,2
10596,P67180,yebC,t0978,11,5
10604,Q8Z130,pyrI,t4494,11,5
10606,Q8Z6X9,bioD,t1410,11,5
10632,Q8Z5X6,yebE,t0997,11,3
10658,Q8Z2X9,yneB,t3540,11,3
10683,Q8Z7S3,rmf,t1854,7,2
10698,Q8Z2F0,t3815,t3815,11,6
10710,Q8Z8V5,cyoE,t2421,11,8
10711,Q8Z562,STY2499,STY2499,11,13
10721,Q8Z404,t2922,t2922,11,14
10723,Q8Z4D3,ygaD,t2731,11,3
10724,Q8Z412,thyA,t2910,11,6
10744,Q8Z157,ytfE,t4452,11,3
10764,Q8Z8E4,kdpA,t2169,11,3
10767,Q8Z163,rplI,t4445,11,5
10783,Q8Z4H4,t2667,t2667,13,1
10787,Q8Z116,t4512,t4512,11,8
10792,Q8Z249,livM,t3960,11,4
10807,Q8Z1Q0,fdhF,t4192,6,8
10825,Q8Z0Y1,uxuR,t4556,11,3
10832,Q8Z2V7,t3567,t3567,29,5
10866,Q9XDS4,tcfA,t2550,4,2
10867,Q8Z6G7,celB,t1192,11,4
10869,Q8Z5J7,hisA,t0797,11,3
10872,Q8Z5L4,pduO,t0824,10,6
10888,Q8Z146,fbp,t4469,11,1
10891,P0A1E4,cysK,t0427,7,4
10903,P0A2E2,glyA,t0301,11,10
10912,Q8Z6F6,gdhA,t1178,5,2
10937,P58494,pepE,t4117,8,1
10948,Q8Z889,uvrB,t2089,10,16
10962,Q8Z7B1,pspE,t1591,11,3
10972,Q8Z451,steF,t2861,1,3
10988,Q8Z298,dppC,t3887,11,4
10989,Q8Z8X1,t2438,t2438,11,7
10992,Q8Z9E5,t0165,t0165,12,2
11001,Q8Z732,narZ,t1488,10,12
11007,Q8Z839,STY0917,STY0917,11,1
11025,Q8XGV9,t2991,t2991,11,1
11036,P0A2N9,yihI,t3618,10,1
11044,Q8Z8U6,t2401,t2401,7,3
11057,Q8Z1X6,rpsM,t4087,10,1
11058,Q8Z8M8,pheP,t2293,11,10
11078,Q8Z6A0,lolB,t1098,11,1
11108,P67538,ybeD,t2231,11,1
11124,Q8XGT6,mltE,t1078,7,6
11157,Q8Z9L2,caiA,t0074,11,5
11167,Q8Z7I4,t1707,t1707,11,1
11169,Q8Z6M2,ssaH,t1275,11,2
11174,Q8Z2Q2,glmS,t3658,11,4
11175,Q8Z727,hlyE,t1477,2,4
11182,Q8Z9M6,oadB,t0056,24,8
11190,Q8XFU4,ssrB,t1259,11,166
11194,Q8Z735,STY1485,STY1485,10,7
11196,Q8Z8F3,fldA,t2181,11,14
11283,Q9RPM5,t4301,t4301,4,2
11285,Q8Z9C1,sfsA,t0195,12,2
11298,Q8Z1N5,dcuR,t4210,11,11
11337,Q8Z5U9,cheW,STY2129;t0957,12,8
11339,Q8Z7W6,t1904,t1904,11,3
11342,Q8Z4Y7,yfdC,t0471,11,5
11343,Q8XFM6,ftsA,t0136,11,10
11361,Q8Z829,t1996,t1996,11,7
11363,Q8Z5B9,yehV,t0695,11,9
11365,Q8XGL6,tbpA,t0112,11,2
11374,Q8Z5R5,fliM,STY2184;t0901,12,12
11393,Q8Z3K3,tdcA,t3165,11,7
11421,P0A2A6,rpmB,t3790,11,4
11422,Q8Z410,mutH,t2914,11,1
11429,Q83SZ6,t2582,t2582,1,1
11441,Q8Z1Y6,slyD,t4050,11,4
11446,Q8Z5U5,flhC,STY1354,15,4
11447,Q8Z4B3,hypE,t2760,11,9
11463,Q8Z2F9,waaK,t3805,11,5
11470,Q8Z848,nfsA,t2022,7,10
11478,Q8Z378,ilvA,t3393,11,4
11522,P63906,dcd,t0751,11,2
11526,P67646,frdD,t4392,11,10
11536,Q8XF11,rpoH,t3954,11,3
11542,Q8Z411,ptsP,t2912,11,3
11553,Q8Z258,t3940,t3940,1,1
11577,Q8Z7S0,ompA,t1850,11,5
11580,Q8Z4E3,proW,t2707,11,4
11584,Q8Z812,dmsA,t1970,11,18
11587,P0A298,rplJ,t3476,11,3
11589,Q8Z780,ldhA,t1550,11,5
11592,Q8Z861,rimO,t2037,11,5
11607,Q8Z0Z1,t4545,t4545,2,1
11613,Q8Z7C7,fabI,t1613,11,10
11630,Q8Z8T7,acrA,t2384,11,6
11643,Q8Z6X4,t1398,t1398,11,1
11652,Q8Z0U5,t4608,t4608,11,21
11653,Q8XFU5,fepD,t2276,11,7
11681,Q8Z8L4,ybdA,t2275,11,4
11687,Q8Z195,yjeP,t4399,10,1
11701,Q8Z747,t1506,t1506,11,2
11749,Q8Z903,prpD,t2494,11,2
11779,Q8Z8M2,ramA,t2287,11,26
11783,Q8Z8Q4,allD,t2333,11,2
11793,Q8Z596,lysP,t0655,9,1
11814,Q8XFV5,tyrA,t2624,11,8
11821,Q8XEV6,galP,t3003,11,6
11833,P0A1A2,yciA,t1648,10,1
11844,Q8XGL0,yohN,t0708,11,4
11857,Q8XGZ2,fklB,t4448,11,4
11864,Q8Z2E4,lctR,t3826,11,6
11870,P58479,htpG,t2373,11,3
11880,Q8Z2U2,yiiF,t3588,2,1
11907,Q8Z6J6,sufA,t1237,11,7
11909,P0A2P1,rhlB,t3382,10,3
11930,Q8Z5J9,hisC,t0800,11,2
11944,Q8Z2X3,ydeV,t3546,11,1
11948,Q8Z1N0,STY4511,t4217,13,2
11951,Q8Z6L1,spiA,t1262,12,1
11959,Q8Z566,alkB,t0600,11,1
11971,Q9L6M3,tatC,t3322,11,4
11973,Q8Z674,t1049,t1049,11,3
11981,Q8Z9C5,staA,t0190,2,1
11986,Q8Z8K1,dsbG,t2261,11,4
12007,Q8Z2P4,pstA,t3668,11,3
12027,Q8Z715,t1461,t1461,18,3
12037,P0A236,rfc,t1212,8,5
12050,Q8Z7R6,t1840,t1840,2,1
12052,Q8Z687,dadA,t1074,10,3
12057,P0A1J4,flgG,t1741,11,3
12082,Q8Z181,yjfI,t4421,11,2
12098,Q8XGJ5,hybG,t3064,11,7
12102,P66297,rpmJ,t2390,11,1
12104,Q8Z3D2,panF,t3297,11,2
12133,Q8Z808,pflA,t1964,11,7
12143,Q8Z983,gloB,t2604,11,4
12168,P0A1A8,cyaA,t3358,11,7
12174,Q8Z8U7,t2403,t2403,11,2
12183,Q8Z7D1,osmB,t1618,9,2
12190,Q8Z213,hslR,t4009,11,9
12197,P0AA14,rplM,t3261,11,7
12200,P66009,udhA,t3499,11,4
12211,Q8Z9H7,ilvI,t0120,11,5
12223,Q8XFA3,nuoK,t0545,11,16
12248,Q56113,ompF,t1935,11,61
12264,Q8Z6S3,t1346,t1346,13,2
12270,Q8XFL5,frdA,t4395,11,13
12274,P0A1E6,csgA,t1776,11,3
12291,Q8Z7L4,bssS,t1759,11,2
12297,Q8Z4S5,narQ,t0379,9,3
12316,P0A2C8,potD,t1698,11,5
12334,Q8Z7K0,flgL,t1736,11,5
12339,Q83SZ7,tsaC,t2548,1,1
12355,Q8XFC1,t1841,t1841,2,1
12360,Q8Z2U6,fdoG,t3583,10,11
12363,Q8Z8R2,allR,t2344,11,9
12375,Q8Z2H4,slmA,t3786,11,1
12382,P67162,t3127,t3127,11,2
12388,Q8Z1V1,t4123,t4123,8,1
12390,Q8Z0S8,sthB,t4633,18,1
12420,Q8Z4A5,t2770,t2770,9,3
12442,Q8Z1A8,dipZ,t4374,11,6
12453,Q8Z5V0,tar,t0958,18,8
12467,Q8XEK3,t3281,t3281,11,1
12478,Q8Z739,ansP,t1494,11,1
12481,Q8Z0V0,rimI,t4601,11,1
12486,Q8Z4P5,t0336,t0336,11,6
12489,Q8Z850,t2025,t2025,11,3
12495,Q8XGC1,t1664,t1664,11,2
12506,Q8XF10,yehR,t0700,11,2
12528,Q8Z436,ygdH,t2877,11,1
12535,Q8Z438,yqcC,t2874,11,1
12538,P0A2E4,rpoD,t3131,12,13
12541,Q8XF83,yhcQ,t3280,11,1
12580,Q8XH10,t0804,t0804,11,1
12581,P0A1P9,grxA,t2024,11,16
12582,Q8Z4V3,cysP,t0414,11,8
12604,Q9ZI82,msbB,t0988,11,3
12614,P66132,rpmA,t3220,11,7
12620,Q8XG95,atpA,t3652,11,28
12623,Q8Z1A2,yjeK,t4385,11,12
12633,P65883,purA,t4417,11,4
12648,Q8Z3B4,rhtB,t3337,9,1
12668,P0A1X7,map,t0216,10,1
12674,Q83SZ3,t2643,t2643,1,2
12695,Q8Z6A2,t1106,t1106,11,1
12697,Q8XG30,t3228,t3228,11,1
12717,Q8Z306,yijO,t3507,11,2
12760,Q8Z6M3,ssaI,t1276,11,2
12770,Q8Z7A1,t1579,t1579,11,1
12774,Q8Z9F3,t0154,t0154,9,1
12783,Q8Z6N8,ribE,t1294,11,5
12787,Q8Z3P4,parC,t3095,11,2
12811,Q8Z5P5,t0866,t0866,10,1
12821,Q8Z3R2,hybE,t3066,11,3
12849,Q8Z813,lolA,t1973,11,2
12854,Q8Z1Y1,yheL,t4056,11,3
12876,Q8Z1E2,t4326,t4326,1,2
12884,Q8Z9B0,htrA,t0210,11,8
12887,Q8Z2Y8,yiiU,t3530,11,4
12889,Q8XGN1,citD,t2244,11,11
12896,Q8Z1Q7,nrfC,t4185,11,6
12909,Q8Z127,t4499,t4499,11,4
12910,P0A2M0,t1103,t1103,11,1
12914,Q8Z6Y0,t1411,t1411,9,2
12960,Q8XG69,fepC,t2278,9,1
12964,Q8Z9I0,leuA,t0117,11,4
12969,Q8XGM8,napB,t0608,11,5
12973,P0A1C4,accA,t0233,11,9
12986,P64037,efp,t4386,11,2
12997,Q8Z660,t1026,t1026,11,2
13006,Q8Z7I5,ndh,t1709,11,5
13016,P0A1F9,asd,t3981,11,4
13025,Q8Z6Q0,anmK,t1314,11,3
13049,Q8Z6F2,ansA,t1173,11,1
13052,Q8Z5C3,metG,t0701,11,4
13059,Q8XEZ7,t1835,t1835,11,4
13062,Q8Z9B4,hemL,t0203,11,4
13065,Q8Z8H9,pbpA,t2227,11,4
13068,Q8Z196,yjeN,t4398,1,1
13104,Q8XF36,yohC,t0686,8,1
13121,Q8Z3C3,yigC,t3319,11,5
13145,Q8Z6E7,t1163,t1163,8,2
13150,Q8XGG0,hycA,t2755,11,1
13166,Q8XFV2,t2933,t2933,19,8
13223,Q8XF15,feoA,t4001,11,5
13250,Q8XGC2,atpB,t3648,11,9
13262,Q8XFS6,hycB,t2754,11,13
13274,P0A2K2,trpB,STY1325;t1638,12,10
13278,Q8Z7F0,oppA,t1658,13,3
13281,Q8XGU9,yibL,t3830,11,1
13293,Q8Z5U8,cheA,t0956,11,12
13299,P0A1L6,fliQ,t0897,11,1
13300,Q8XGZ9,gatY,t3173,11,5
13301,P67101,yhhP,t3944,11,1
13318,Q8XF68,rnr,t4419,11,2
13336,Q8Z895,ybhB,t2095,11,1
13349,Q8Z3I5,t3193,t3193,11,2
13350,Q8Z5T2,t0928,t0928,6,1
13362,Q8Z305,talC,t3508,11,2
13373,Q8Z5X0,hexR,t0990,11,2
13413,Q8Z5A5,mglC,t0667,11,4
13414,Q8Z9M9,yaaF,t0053,11,7
13418,Q8Z3U1,trmB,t3022,11,3
13421,Q8Z2H1,coaD,t3793,11,4
13434,Q8Z5T1,sdiA,t0926,11,10
13435,Q8Z9F0,aceE,t0158,11,9
13440,Q8Z7D0,STY1349,STY1349,11,1
13441,Q8Z5R2,fliR,t0896,11,4
13457,Q8XEM3,artP,t2005,9,1
13461,Q8Z3F8,arcB,t3245,11,5
13475,Q8XG93,fruK,t0649,11,6
13479,Q8Z8C1,tolA,t2129,11,1
13486,Q8Z5M9,cbiT,t0844,11,1
13487,Q83ST5,feoB,t4000,11,7
13489,Q8Z3E4,oadG,t3268,23,3
13494,Q8XFN2,arcA,t4637,11,89
13497,Q8Z5X1,zwf,t0991,11,8
13513,Q8Z5R9,fliH,STY2179;t0906,13,3
13538,Q8XFH4,ccmF,t3704,24,4
13554,Q8Z6R6,fumC,t1337,11,4
13559,Q8Z1U8,lysC,t4126,11,3
13582,Q8XG29,t1434,t1434,12,1
13601,P65793,proB,t2529,11,1
13658,Q8Z9H6,ilvH,t0121,11,3
13669,Q8Z8J2,citG,t2248,1,6
13672,Q8Z0W4,t4580,t4580,11,3
13680,Q8Z2J8,t3743,t3743,11,2
13684,Q8XFN3,pstC,t3667,11,3
13695,Q8Z2R3,rbsD,t3638,11,4
13696,Q8XFC2,bolA,t2414,11,9
13697,P66074,rplO,t4084,11,6
13707,Q8XEY7,gntK,t3980,11,9
13713,P0A234,pgtC,t0460,9,1
13717,Q8Z5S4,yedD,t0913,11,2
13723,Q8Z992,metQ,t0248,11,2
13724,Q8XFZ2,caiF,t0069,7,16
13738,Q8Z225,malQ,t3993,11,9
13740,Q8Z6E6,t1161,t1161,1,1
13741,P63463,acpD,t1545,11,1
13771,Q8XFF4,citD,t0061,11,5
13773,Q8Z231,glgP,t3986,11,5
13775,Q8Z1X7,secY,t4085,11,7
13781,Q8Z3H5,argG,t3208,13,5
13817,Q8Z7Y8,int,t1929,8,1
13825,Q8Z247,ugpA,t3965,11,5
13826,Q8Z7A5,mppA,t1583,11,1
13835,Q8Z778,t1547,t1547,1,1
13848,Q8Z4S4,acrD,t0378,10,2
13849,Q8Z2E9,cysE,t3820,11,5
13862,Q8Z0V1,holD,t4600,10,5
13878,Q8Z315,murI,t3494,11,7
13881,Q8Z187,mutL,t4410,11,6
13885,Q8Z9Q3,t0021,t0021,11,3
13929,Q8XGN5,yqgA,t3028,2,1
13968,P0A1P3,gpsA,t3819,11,1
13974,Q8XF13,cyoA,t2417,11,12
13984,Q8XET7,mioC,t3644,11,1
13997,Q8XF87,t3192,t3192,11,1
13998,Q8Z4B4,hypD,t2759,11,5
14004,Q8Z7K2,flgI,t1739,10,2
14021,Q8XFT6,cvpA,t0501,11,1
14031,Q8Z1X4,rpsD,t4089,11,7
14059,P0A213,sbmC,t0813,11,5
14077,Q8Z8I9,STY0671,STY0671,11,9
14160,Q8Z4U1,eutA,t0399,9,3
